"Product Name"	"Manufacturer Name"	"Retsku"	"Categorization"	"Detailed Description "	"Selling Price "	"Availability"	"Regular Price"	"Condition"	"Product URL"	"Image URL"
"18K White Gold Womens Diamond Wedding Band 1.27 Ctw "	"Avianne & Co"	"R5445"	"Jewelry & Watches > Fine Jewelry > Rings"	"This impressive 18 karat highly polished, white gold Jewelry & Watches > Fine Jewelry > Rings, is adorned with beautiful round cut diamonds that are pave set in 6 rows of five, complementing the baguette cut invisible set precious diamonds, for a total carat weight of 1.27 carats. The color if these gorgeous diamonds are G/H and the clarity SI1/SI2 for a nice and clean shine. This regal ring measures out to Â¼ inches (7mm) in width, for a total gram weight of approximately 6 grams. "	825	"Yes"	2475	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/279/s/18k-white-gold-womens-wedding-band-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/5/R5445_2.JPG"
"14K White Gold Womens Diamond Wedding Band 1.97 Ctw "	"Avianne & Co"	"RM388"	"Jewelry & Watches > Fine Jewelry > Rings"	"Very beautiful and stylish, womens diamond wedding band is crafted with 14K white gold. The band is pave and bezel set with countless, glittering round cut diamonds, that are H/I in color and SI1/SI2 in clarity. Also featuring nine H/I in color, SI1 in clarity of the most popular princess cut diamonds, that are invisibly set in three lines of three across this the band. The total carat weight of this ring is 1.97 carats of shiny diamonds. 3/8 inches in width the total grams weight of this ring is approximately 6 grams.Classic and elegant, this is an ideal gift for that special day."	1250	"Yes"	3750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/285/s/14k-white-gold-womens-diamond-wedding-band-1-97-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/M/RM388_2.JPG"
"14K White Gold  Diamond Bridal Ring Set 0.79 Ctw"	"Avianne & Co"	"R1785"	"Jewelry & Watches > Fine Jewelry > Rings"	"This alluring womens diamond bridal ring set is crafted in highly polished 14K White Gold. The engagement ring features invisibly set princess cut diamonds and channel set round cut side stones. The matching wedding band also features small round cut channel set diamonds. These diamonds are H/I in color, SI in clarity and weigh 0.79 carats. Weighing approximately 6.7 grams, these bands gleam with beauty and elegance."	659	"Yes"	1975	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/286/s/14k-white-gold-womens-diamond-bridal-engagement-ring-set-0-69-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R1785_1.jpg"
"14K White Gold Diamond Engagement Ring 1.95 ctw"	"Avianne & Co"	"R314"	"Jewelry & Watches > Fine Jewelry > Rings"	"This gorgeous 14k white gold diamond engagement ring is perfect for that one special occasion. The diamonds are G/H in color and SI1/SI3 in clarity. This ring features an invisible, pave, and channel setting. These precious stones are princess and round cut in this regal design, with the total carat weight of 1.95 carats. This gorgeous ring measures out to 3/32 inches (7.68mm) in width and is currently sized 7 1/4. The total gram weight of this charming ring is approximately 7 grams. "	1625	"Yes"	4875	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/287/s/14k-white-gold-womens-diamond-engagement-ring-1-95-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/3/R314_2.jpg"
"14K White Gold Diamond Wedding Band Set 0.75 Ctw "	"Avianne & Co"	"RM-366"	"Jewelry & Watches > Fine Jewelry > Rings Set"	"These bands are adorned with glistening round and baguette cut diamonds, that are G/H in color, SI1/SI2 In clarity, that are channel set, with the total carat weight of .75 carats for both rings. 1/8 inches ( 4mm) in width, the total gold weight for both rings is approximately 7 grams. Highly polished in a 14 karat white gold frame, these classical wedding bands are ideal for him and her. "	629	"Yes"	1875	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/292/s/14k-white-gold-diamond-wedding-band-set-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/M/RM-366_1.JPG"
"14K White Gold Mens Diamond Wedding Band 0.89 ctw"	"Avianne & Co"	"R1257A"	"Jewelry & Watches > Fine Jewelry > Rings"	"This handsome 14 karat white gold menâ€™s diamond wedding band is the ultimate accessory in diamond world. These dazzling diamonds are H/I in color and SI1/SI3 in clarity. This amazing ring features round cut precious stones in a channel setting. The total carat weight of this ring is .89 carats. The middle of the ring measures out to 1/14 inches (6mm) in width. The current ring size is 11. The total gram weight of this featured ring is approximately 9 grams. "	1417	"Yes"	4250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/293/s/14k-white-gold-mens-diamond-wedding-band-0-89-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/1/r12557a-1.jpg"
"14K White Gold Diamond Engagement Ring 1.16 ctw"	"Avianne & Co"	"R229"	"Jewelry & Watches > Fine Jewelry > Rings"	"This sophisticated 14K white gold diamond engagement ring is decorated with princess and round cut diamonds in a pave and invisible setting. This magnificent piece will add the perfect sparkle to one of the most important occasions of your life. "	1342	"Yes"	4025	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/294/s/14k-white-gold-womens-diamond-engagement-ring-1-16-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/2/r229-1.jpg"
"14K White Gold Diamond Engagement Ring Setting 1.00 ctw"	"Avianne & Co"	"R108"	"Jewelry & Watches > Fine Jewelry > Rings"	"This 14 karat white gold engagement ring diamond setting will have everyone flattering you for your good taste when you show off its intricately designed solid 14 karat gold and brilliant high-quality diamonds. These fabulous diamonds are G/H in color and SI1/SI3 in clarity. This marvelous ring features round cut precious stones in a pave setting. "	642	"Yes"	1925	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/296/s/14k-white-gold-womens-diamond-engagement-ring-setting-1-00-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/1/R108_2.jpg"
"14K White Gold Diamond Engagement Ring 0.89 ctw "	"Avianne & Co"	"R4221B"	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant 14k white gold diamond engagement ring features 0.89 carats of invisible set white princess cut diamonds that sparkle with an everlasting brilliance. This women's ring is the perfect display of commitment and undying love. "	500	"Yes"	1500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/307/s/14k-white-gold-womens-diamond-engagement-ring-0-89-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//r/4/r4221-1w.jpg"
"14K White Gold Womens Diamond Wedding Band 0.42 Ctw"	"Avianne & Co"	14509	"Jewelry & Watches > Fine Jewelry > Rings"	"This classic 14K gold womenâ€™s diamond wedding band ring features exquisitly set sparkling round cut diamonds. This ring has a truly beautiful design that will stun that love of your life! "	667	"Yes"	2000	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/310/s/14k-white-gold-womens-diamond-wedding-band-0-42-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14509-1.jpg"
"14K White Gold Mens Diamond Wedding Band 0.90 Ctw"	"Avianne & Co"	10772	"Jewelry & Watches > Fine Jewelry > Rings"	"This handsome 14K gold menâ€™s diamond wedding band features exquisite 0.90 carats of diamonds set in an invisible setting. A timeless engagement of white diamonds skillfully set in 14K luxurious gold will leave everyone speechless. "	759	"Yes"	2250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/311/s/14k-white-gold-mens-diamond-wedding-band-ring-0-90-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/0/10772_2.jpg"
"14K White Gold Womens Diamond Wedding Band 0.25 Ctw"	"Avianne & Co"	10376	"Jewelry & Watches > Fine Jewelry > Rings"	"This 14K gold womenâ€™s diamond wedding Band ring has 0.25 carats of sparkling white round cut diamonds channel set into this beautiful 14k gold frame. Display your good taste and your love with this beautiful ring. "	659	"Yes"	1975	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/312/s/14k-white-gold-womens-diamond-wedding-band-0-42-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/0/10376-1.jpg"
"18K White Gold Womens Diamond Necklace 0.34 Ctw "	"Avianne & Co"	13975	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This lovely butterfly womens diamond necklace is crafted from highly polished 18K white gold. 18 Inch white Jewelry & Watches > Fine Jewelry > Necklaces & Pendants holds three butterflies which are prong set with brilliant VS1 round cut diamonds. This is a beautiful necklace which portrays femininity and style. "	589	"Yes"	1750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/315/s/18k-white-gold-womens-diamond-necklace-0-34-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/3/13975_1_1.jpg"
"14K White Gold Diamond Engagment Ring 0.75 Ctw"	"Avianne & Co"	"R260"	"Jewelry & Watches > Fine Jewelry > Rings"	"Very unique and delicate looking, this diamond engagement ring is sure to catch attention. Crafted in highly polished 14k white gold and decorated with 0.75 carats. This ring has round and princess cut diamonds beautifully set around the ring in an intricate design. "	659	"Yes"	1975	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/317/s/14k-white-gold-womens-diamond-engagment-ring-0-75-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/2/R260_2.jpg"
"14K White Gold Diamond Engagement Ring 0.80 Ctw "	"Avianne & Co"	"R234W"	"Jewelry & Watches > Fine Jewelry > Rings"	"This gorgeous 14k white gold women's diamond engagement ring is a powerful display of everlasting love. With its dazzling 0.80 carats of round and princess cut diamonds pave, invisible, and prong set into a 14k gold band, this Women's Ring achieves a brilliance unheard of in most women's diamond engagement rings. Surprise your loved one with this round and princess cut Jewelry & Watches > Fine Jewelry > Rings today! "	709	"Yes"	2125	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/319/s/14k-white-gold-womens-diamond-engagement-ring-0-80-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/2/R234W_2.jpg"
"14K White Gold Womens Jewelry & Watches > Fine Jewelry > Necklaces & Pendants 1.25 Ctw "	"Avianne & Co"	13957	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This exquisite womens diamond lock and key pendant is crafted with highly polished 14k white gold. This pendant is set with brilliant invisibly set princess cut diamonds and pave set round cut diamonds. The length with bale is 3/4 Inches and hangs on a black rubber chain. Very modern and stylish in appearance, this is a perfect gift for that special one. "	1625	"Yes"	4875	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/322/s/14k-white-gold-womens-diamond-pendant-1-25-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/3/13957_2.jpg"
"14K White Gold Womens Diamond Initial Letter Pendant 0.72 Ctw "	"Avianne & Co"	11659	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"This beautiful womens R pendant is crafted in 14K white gold. It features brilliant VS1 princess cut diamonds carefully placed on an invisible setting. Carrying a total of 0.72 ctw, this pendant weighs approximately 3 grams. NOTE: The chain in the picture is for illustration purpose only and could be purchased separately. "	1117	"Yes"	3350	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/323/s/14k-white-gold-womens-diamond-r-pendant-0-72-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/1/11659-1_1.jpg"
"14K White Gold Diamond Cross Pendant 0.73 Ctw "	"Avianne & Co"	11374	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"Brilliant invisibly set princess cut diamonds are carefully placed in the center of this 14K white gold cross. This pendant carries a total carat weight of 0.73 ct and weighs approximately 4 grams. 1 3/8 Inches in length (including the bale) and 5/8 inches in width, this is an ideal cross which shines with style and beauty. Note: The chain is for illustration purposes only and can be purchase separately. "	1419	"Yes"	4225	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/326/s/14k-white-gold-mens-diamond-cross-1-50-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//c/r/cr-10-1_1.jpg"
"14K White Gold Womens Diamond Apple Pendant 0.34 Ctw"	"Avianne & Co"	14348	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"Very lively and appealing in appearence, this apple diamond womens pendant is crafted in highly polished 14K white gold. Small round cut diamonds are carefully placed on prong setting to contribute to its gleaming appearance. Possessing femininity and uniqueness, this is a perfect pendant for an every day wear. Note: The chain is used for illustration purposes only and can be purchased separately. "	584	"Yes"	1750	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/327/s/14k-white-gold-womens-diamond-apple-pendant-0-34-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14348-1.jpg"
"14K White Gold Womens Diamond Cross 0.35 Ctw "	"Avianne & Co"	10677	"Jewelry & Watches > Fine Jewelry > Necklaces & Pendants"	"14K White Gold Womens Diamond Cross features brilliant bar set small round cut diamonds. "	717	"Yes"	2150	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/328/s/14k-white-gold-womens-diamond-cross-0-35-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/0/10677_1.JPG"
"14K White Gold Womens Diamond Wedding Band 0.39 Ctw"	"Avianne & Co"	13811	"Jewelry & Watches > Fine Jewelry > Rings"	"This elegant womens diamond wedding band is crafted in 14K White Gold. The band measures to 3/16 Inches in width and weighs approximately 5 grams. This lovely womens diamond wedding band holds a total of 0.39 carat diamonds. "	499	"Yes"	1500	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/329/s/14k-white-gold-womens-diamond-ring-0-39-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/3/13811_2.jpg"
"14K White Gold Diamond Bridal Ring Set 0.60 ctw"	"Avianne & Co"	"R267"	"Jewelry & Watches > Fine Jewelry > Rings"	"This lovely engagement bridal set features a 14K white gold wedding band and a 14k gold diamond engagement ring with a total 0.60 carats of exquisite pave and invisible set princess and round cut diamonds. "	642	"Yes"	1925	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/331/s/14k-white-gold-womens-diamond-bridal-ring-set-0-60-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//R/2/R267_1.jpg"
"14K White Gold Womens Diamond Wedding Band 0.30 Ctw "	"Avianne & Co"	14380	"Jewelry & Watches > Fine Jewelry > Rings"	"This 14K gold Womenâ€™s diamond wedding band features exquisite 0.30 carats of diamonds set in an invisible setting. A timeless engagement of White diamonds skillfully set in 14K luxurious gold will leave everyone speechless. "	419	"Yes"	1250	"New"	"http://www.avianneandco.com/store/catalog/product/view/id/333/s/14k-white-gold-womens-diamond-wedding-band-0-30-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//1/4/14380_2.jpg"
