Unique Merchant SKU	Product Name 	Product URL	Image URL	Current Price	Stock Availability	Condition	MPN/ISBN	UPC or EAN	Shipping Rate	Original Price	Coupon Code	Coupon Code Description	Brand / Manufacturer	Product Description 	Product Type	Category	Category ID
SRR13629	18K White Gold Womens Diamond Cocktail Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2225/s/18k-white-gold-womens-diamond-cocktail-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//s/r/srr13629-1.jpg	984	Yes	New				2952			Avianne & Co	"This charming womens diamond cocktail ring is crafted in highly polished 18K White Gold. Five oval shaped designs are outlined with brilliant pave set round cut diamonds and prong set with one round cut diamond in the center. Totalling to 0.50 carats, these stones are VVS2/VS1 in clarity and F/G in color. Handmade to pure perfection, this lovely womens diamond cocktail ring is an ideal accessory for a special or casual every day wear."			276
FSR2381LT	14K Yellow Gold Mens Yellow Diamond Ring 0.80 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2252/s/14k-yellow-gold-mens-diamond-ring-0-80-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2381lt-1_1.jpg	819	Yes	New				2457			Avianne & Co	This exquisite mens yellow diamond ring is crafted in highly polished 14k Yellow Gold. The square center piece is adorned with numerous small round cut white and yellow diamonds which are carefully placed on micro pave setting. Two opposite sides of the band are also adorned with small round cut diamonds. This finely detailed mens diamond ring is an ideal accessory for a special night out.			276
FSR2332LT	14K White Gold Mens Yellow Diamond Ring 0.90 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2259/s/14k-white-gold-mens-diamond-ring-0-90-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2332lt-1.jpg	1009	Yes	New				3027			Avianne & Co	"This exclusive mens diamond ring is crafted in 14K White Gold. The center is adorned with brilliant small round cut white and yellow diamonds which are carefully placed on micro pave setting. Weighing approximately 13 grams, this simple mens diamond ring is an ideal addition to your diamond collection."			276
FSR3145	10K White Gold Diamond Engagement Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2260/s/10k-white-gold-diamond-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr3145-1.jpg	339	Yes	New				1017			Avianne & Co	"This lovely womens diamond engagement ring is crafted in 10K White Gold. The rectangle center piece is adorned with small round cut diamonds which are carefully placed on micro pave setting. This band features round cut side stones which are also held by micro pave settings. Gleaming in pure elegance, this affordable diamond engagement ring is an ideal gift for that special someone. "			276
FSR3146	10K White Gold Diamond Engagement Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2261/s/10k-white-gold-diamond-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr3146-2.jpg	349	Yes	New				1047			Avianne & Co	This elegant womens diamond engagement ring is crafted in 10K White Gold. The square center piece is adorned with numerous small round cut diamonds which are carefully placed on micro pave setting. The round cut side stones are also held by micro pave setting. This finely detailed womens diamond engagement ring is an ideal gift at a very affordable value.			276
FSR3102	10K White Gold Diamond Engagement Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2262/s/10k-white-gold-diamond-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr3102-1.jpg	309	Yes	New				927			Avianne & Co	"This lovely womens diamond engagement ring is crafted in 10K White Gold. The rectangle center piece is adorned with small round cut diamonds which are carefully placed on micro pave setting. This band features round cut side stones which are also held by micro pave settings. Gleaming in pure elegance, this affordable diamond engagement ring is an ideal gift for that special someone. "			276
FSR3147	10K White Gold Diamond Engagement Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2263/s/10k-white-gold-diamond-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr3147-2.jpg	359	Yes	New				1077			Avianne & Co	"This lovely womens diamond engagement ring is crafted in 10K White Gold. The rectangle center piece is adorned with small round cut diamonds which are carefully placed on micro pave setting. This band features round cut side stones which are also held by micro pave settings. Gleaming in pure elegance, this affordable diamond engagement ring is an ideal gift for that special someone. "			276
FSR3126	10K White Gold Diamond Engagement Ring 0.40 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2264/s/10k-white-gold-diamond-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr3126-1_2.jpg	400	Yes	New				1200			Avianne & Co	"This lovely womens diamond engagement ring is crafted in 10K White Gold. The rectangle center piece is adorned with small round cut diamonds which are carefully placed on micro pave setting. This band features round cut side stones which are also held by micro pave settings. Gleaming in pure elegance, this affordable diamond engagement ring is an ideal gift for that special someone. "			276
FSR2391	14K White Gold Mens Diamond Wedding Band 0.22 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2298/s/14k-white-gold-mens-diamond-wedding-band-0-22-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2391-1_1.jpg	299	Yes	New				897			Avianne & Co	"This elegant mens diamond wedding band is crafted in highly polished 14K White Gold. The center is adorned with very small round cut diamonds which are carefully placed on micro pave setting. Weighing approximately 4.2 grams, this mens diamond wedding band is an ideal gift at a very affordable price. "			276
FSR2391A	14K Yellow Gold Mens Diamond Wedding Band 0.22 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2299/s/14k-white-gold-mens-diamond-wedding-band-0-22-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2391-1.jpg	299	Yes	New				897			Avianne & Co	"This elegant mens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is adorned with very small round cut diamonds which are carefully placed on micro pave setting. Weighing approximately 4.2 grams, this mens diamond wedding band is an ideal gift at a very affordable price. "			276
TR2399M	14K Yellow Gold Mens Diamond Wedding Band 0.13 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2300/s/14k-yellow-gold-mens-diamond-wedding-band-0-13-ctw/	http://www.avianneandco.com/store/media/catalog/product//t/r/tr2399m-1.jpg	229	Yes	New				687			Avianne & Co	This one of a kind mens diamond wedding band is adorned with numerous small round cut diamonds which are carefully placed on micro pave setting. The frame is crafted in highly polished 14K Yellow Gold and weighs approximately 3.6 grams. This simple yet elegant mens diamond wedding band is an ideal gift at a very affordable price.			276
FSR2394	14K Yellow Gold Mens Diamond Wedding Band 0.11 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2301/s/14k-yellow-gold-mens-diamond-wedding-band-0-11-ctw/	http://www.avianneandco.com/store/media/catalog/product//f/s/fsr2394-1.jpg	249	Yes	New				747			Avianne & Co	This elegant mens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is adorned with numerous small round cut diamonds which are carefully placed on micro pave setting. This simple mens diamond wedding band is an ideal gift at a very affordable price.			276
TR2186M	14K Yellow Gold Mens Diamond Wedding Band 0.05 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2302/s/14k-yellow-gold-mens-diamond-wedding-band-0-05-ctw/	http://www.avianneandco.com/store/media/catalog/product//t/r/tr2186m-1.jpg	169	Yes	New				507			Avianne & Co	This elegant mens diamond wedding band is adorned with very small round cut diamonds which weigh approximately 0.05 carats. The frame is crafted in 14K Yellow Gold and weighs approximately 3.3 grams. This simple mens diamond wedding band is an ideal gift at a very affordable value.			276
15936	14K Yellow Gold Mens Diamond Ring 0.15 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2305/s/14k-yellow-gold-mens-diamond-ring-0-15-ctw/	http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_248.jpg	1000	Yes	New				3000			Avianne & Co	"This elegant mens diamond ring is crafted in 14K Yellow Gold. The center features an onyx stone and one bezel set brilliant SI1 in clarity and G in color diamond. Weighing approximately 14.3 grams, this exquisite mens diamond ring is an ideal accessory for an every day casual wear."			276
R9942	18K White Gold Diamond Engagement Ring 0.65 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2326/s/18k-white-gold-diamond-engagement-ring-0-65-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9942-1_2.jpg	1167	Yes	New				3501			Avianne & Co	This elegant womens diamond engagement ring is crafted in highly polished 18K White Gold. The center is prong set with one brilliant round cut diamond which weighs 0.45 carats. Four round cut side stones are prong set and weigh 0.20 carats. This simple yet exquisite womens diamond engagement ring is an ideal gift for that special someone.			276
R1247	14K Yellow Gold Womens Diamond Cocktail Ring 1.09 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2327/s/14k-yellow-gold-womens-diamond-cocktail-ring-1-09-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r1247-1.jpg	717	Yes	New				2151			Avianne & Co	"This large womens diamond cocktail ring is crafted in 14K Yellow Gold. The center is prong set with numerous small round cut diamonds which total to 1.09 carats. Gleaming with beauty, this is an ideal womens diamond ring for a special night out."			276
R411	18K Yellow Gold Mens Elephant Ring 	http://www.avianneandco.com/store/catalog/product/view/id/2332/s/18k-yellow-gold-mens-elephant-ring/	http://www.avianneandco.com/store/media/catalog/product//R/4/R411-1.JPG	459	Yes	New				1377			Avianne & Co	"This unique mens elephant ring is crafted in highly polished 18K Yellow Gold. The moving center features four small elephants which are carved out and crafted in 18K White Gold. Weighing a total of 17.5 grams of gold, this mens  elephant ring is an ideal accessory for good luck. "			276
R45654	14K White Gold Diamond Engagement Ring Setting 0.25 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2340/s/14k-white-gold-diamond-engagement-ring-setting-0-25-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r45654-1.jpg	417	Yes	New				1251			Avianne & Co	This elegant womens diamond engagement ring setting is crafted in 14K White Gold. The round cut side stones are held by prong setting and additional two diamonds are bezel set on opposite sides of the center. This diamond engagement ring setting weighs approximately 4.2 grams and makes it an ideal base for a brilliant round or princess cut diamond.			276
R78845	18K Yellow Gold Womens Diamond Onyx Ring 0.10 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2390/s/18k-yellow-gold-womens-diamond-ring-0-10-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r78845-1_1.jpg	667	Yes	New				2001			Avianne & Co	"This uniquely designed womens diamond ring is crafted in 18K Yellow Gold. The rectangle shape center piece features one large onyx stone and small round cut diamonds which are pave set on two opposite sides. Weighing approximately 7.4 grams, this lovely womens diamond ring is an ideal accessory for an every day casual wear."			276
R9945	14K White Gold Womens Diamond Wedding Band 0.10 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2391/s/14k-white-gold-womens-diamond-wedding-band-0-10-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9945-1_2.jpg	267	Yes	New				801			Avianne & Co	 This elegant womens diamond wedding band features seven small round cut diamonds which are channel set across the center. The band is crafted in 14K White Gold and weighs approximately 2.6 grams. This simple womens wedding band is an ideal gift at a very affordable value. 			276
R7879	14K Yellow Gold Womens Diamond Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2398/s/14k-yellow-gold-womens-diamond-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7879-1.jpg	500	Yes	New				1500			Avianne & Co	"This lovely womens diamond ring is prong set with brilliant round cut diamonds which weigh a total of 0.50 carats, The band is crafted in 14K Yellow Gold and weighs approximately 3 grams. This charming womens diamond ring is an ideal accessory for an every day casual wear."			276
R97845	18K White Gold Diamond Solitaire Engagement Ring 0.50 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2400/s/18k-white-gold-diamond-solitaire-engagement-ring-0-50-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r97845-3.jpg	1584	Yes	New				4752			Avianne & Co	This exquisite womens diamond solitaire engagement ring is prong set with one brilliant round cut diamond which is G in color and SI2 in clarity. The band is crafted in highly gleaming 18K White Gold and weighs approximately 3.2 grams. This simple yet elegant womens diamond engagement ring is an ideal gift for that special occasion.			276
R9872	10K Yellow Gold Womens Diamond Ring 0.15 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2402/s/10k-yellow-gold-womens-diamond-ring-0-15-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9872-1_3.jpg	217	Yes	New				651			Avianne & Co	" This lovely womens diamond ring is crafted in 10K Yellow Gold. The center is channel set with very small baguette and round cut diamonds which weigh a total of 0.15 carats. Two opposite sides feature carved out letters which read ""Mom"" with two hearts on both sides. This finely detailed womens diamond ring is an ideal gift for that special person. "			276
R79878	10K Yellow Gold Womens Diamond Sapphire Ring 0.23 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2412/s/10k-yellow-gold-womens-diamond-ring-0-03-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r79878-1_1.jpg	192	Yes	New				576			Avianne & Co	"This elegant womens diamond ring is crafted in 10K Yellow Gold. The center features prong set four blue sapphires and three round cut diamonds. The sapphires weigh a total of .20 carats and small diamonds weigh approximately .03 carats. Measures to approximately 1/8 Inches in width, this small womens diamond ring is an ideal accessory for an every day casual wear."			276
R77874	10K Yellow Gold Womens Diamond Ruby Ring 0.18 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2417/s/10k-yellow-gold-womens-diamond-ring-0-03-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r77874-1_1.jpg	192	Yes	New				576			Avianne & Co	"This lovely womens diamond gemstone ring is crafted in 10K Yellow Gold. The center features four red ruby stones and three small round cut diamonds. The opposite sides of the center piece are carved out to form "" I Love You"" letters and two hearts. This charming womens diamond ring is an ideal gift for that special someone. "			276
R98754	14K Yellow Gold Womens Diamond Wedding Band 0.39 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2420/s/14k-yellow-gold-womens-diamond-wedding-band-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r98754-1.jpg	317	Yes	New				951			Avianne & Co	 This simple yet elegant womens diamond wedding band is crafted in 14K Yellow Gold. The center is prong set with seven small round cut diamonds which total to 0.39 carats. The frame weighs approximately 3 grams and measures to 1/8 Inches in width. This elegant womens diamond wedding band is an ideal gift at a very affordable value.			276
R8878	10K Yellow Gold Womens Diamond Heart Ring 0.09 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2423/s/10k-yellow-gold-womens-diamond-heart-pendant-0-09-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/8/r8878-1.jpg	159	Yes	New				477			Avianne & Co	This lovely womens diamond heart ring is crafted in 10K Yellow Gold. The heart is outlined with very small round cut diamonds which weigh a total of 0.09 carats. The band weighs 2 grams and measures to approximately 1/2 Inches in width. This charming womens diamond heart ring is an ideal gift at a very affordable value.			276
R97884	14K Yellow Gold Womens Diamond Wedding Band 0.51 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2429/s/14k-yellow-gold-womens-diamond-ring-0-51-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r97884-1_1.jpg	542	Yes	New				1626			Avianne & Co	" This exquisite womens diamond wedding band is crafted in highly polished 14K Yellow Gold. The center is channel set with brilliant round cut diamonds which weigh a total of 0.51 carats. The two opposite sides of the center piece are carved out with "" I Love  You "" letters and elegant designs. This finely detailed womens diamond band is an ideal gift at an affordable value. "			276
R87978	18K Yellow Gold Womens Diamond Emerald Ring 0.89 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2431/s/18k-yellow-gold-womens-diamond-ring-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/8/r87978-1.jpg	717	Yes	New				2151			Avianne & Co	This one of a kind womens diamond ring is crafted in highly polished 18K Yellow Gold. The center is highlighted with one green emerald gemstone which is held by half bezel setting and weighs a total of 0.50 carats. The rest of the center piece is adorned with brilliant round cut diamonds which total to 0.39 carats. The frame measures to approximately 3/8 Inches in width and weighs 4.2 grams. This finely detailed womens diamond ring is an ideal addition to your diamond collection.			276
R9877	14K Yellow Gold Diamond Engagement Ring 0.30 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2432/s/14k-yellow-gold-diamond-engagement-ring-0-30-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9877-1_1.jpg	525	Yes	New				1575			Avianne & Co	" This lovely womens diamond engagement ring is crafted in highly polished 14K Yellow Gold. The center is prong set with brilliant round cut diamonds which are H in color and SI1 in clarity. Gleaming with astonishing brilliance, this simple yet elegant diamond engagement ring weighs approximately 3.1 grams and measures to 1/8 Inches in width. "			276
R8721	10K Yellow Gold Womens Diamond Heart Ring 0.25 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2450/s/10k-yellow-gold-womens-diamond-heart-ring-0-25-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/8/r8721-1.jpg	150	Yes	New				450			Avianne & Co	"This alluring womens diamond heart ring is crafted in highly polished 10K Yellow Gold. The heart is adorned with small round cut diamonds which are carefully placed on micro pave setting. Weighing approximately 2.7 grams, this lovely womens diamond heart ring is an ideal gift for that special someone."			276
R7878	14K Yellow Gold Womens Diamond Ring 0.79 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2451/s/14k-yellow-gold-womens-diamond-ring-0-79-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7878-1_1.jpg	800	Yes	New				2400			Avianne & Co	"This exquisite womens diamond ring is crafted in highly polished 14K Yellow Gold. The elegantly carved out center piece is adorned with brilliant round cut diamonds which weigh a total of 0.79 carats. Weighing approximately 8.2 grams and measuring 7/16 Inches in width, this large womens diamond ring is an ideal accessory for an every day fashion wear."			276
R557	14K Yellow Gold Womens Diamond Wedding Band 0.75 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2452/s/14k-yellow-gold-womens-diamond-wedding-band-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r557-1.jpg	584	Yes	New				1752			Avianne & Co	This elegant womens diamond wedding band is channel set with twelve brilliant round cut diamonds which weigh a total of 0.75 carats. The band is crafted in highly polished 14K Yellow Gold and weighs approximately 3.7 grams. This simple womens diamond wedding band is an ideal gift for that special occasion.			276
R556	14K Yellow Gold Womens Diamond Wedding Band 0.75 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2453/s/14k-yellow-gold-womens-diamond-wedding-band-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/5/r556-1.jpg	584	Yes	New				1752			Avianne & Co	 This elegant womens diamond wedding band is channel set with seven brilliant round cut diamonds which weigh a total of 0.75 carats. The band is crafted in highly polished 14K Yellow Gold and weighs approximately 3.1 grams. This simple womens diamond wedding band is an ideal gift for that special occasion.			276
R2359	14K Yellow Gold Womens Diamond Gemstone Ring 0.63 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2454/s/14k-yellow-gold-womens-diamond-gemstone-ring-0-08-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r2359-1_1.jpg	500	Yes	New				1500			Avianne & Co	This elegant womens diamond gemstone ring is crafted in highly polished 14K Yellow Gold. The outer frame of the ring is channel set with small round cut red rubies which weigh 0.35 carats. The center is bezel set with small round cut green sapphires which weigh a total of 0.20 carats. The sapphires are surrounded with very small round cut diamonds which are held by pave setting and weigh a total of 0.08 carats. This finely detailed womens diamond gemstone ring weighs approximately 6.7 grams and measures 1/2 Inches in width.			276
R7893	14K Yellow Gold Womens Diamond Wedding Band 0.35 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2455/s/14k-yellow-gold-womens-diamond-wedding-band-0-35-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7893-1_2.jpg	517	Yes	New				1551			Avianne & Co	" This elegant womens diamond wedding band is channel set with five small round cut diamonds which weigh a total of 0.35 carats, The band is crafted in highly polished 14K Yellow Gold and weighs approximately 5.3 grams. Measuring to 1/4 Inches in width, this simple womens diamond wedding band is an ideal gift at a very affordable value."			276
R11214	14K Yellow Gold Diamond Engagement RIng 0.39 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2457/s/14k-yellow-gold-womens-diamond-engagement-ring-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_50.jpg	667	Yes	New				2001			Avianne & Co	"This elegant womens diamond engagement ring features one prong set marquise cut diamond in the center. Six small side stones are features on two opposite sides of the center stone. Crafted in highly polished 14K Yellow  Gold, this band weighs approximately 2.8 grams. This alluring womens diamond engagement ring is an ideal gift at a very affordable price."			276
R24114	14K Yellow Gold Diamond Engagement Ring 0.35 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2458/s/14k-yellow-gold-diamond-engagement-ring-0-35-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r24114-1.jpg	417	Yes	New				1251			Avianne & Co	This elegant womens diamond engagement ring is crafted in highly polished 14K Yellow Gold. The center is prong set with one marquise cut diamond and small round cut side stones. This simple yet charming womens diamond engagement ring weighs approximately 2.4 grams and measures to 1/8 Inches in width.			276
R4545	14K Yellow Gold Womens Diamond Gemstone Ring 2.07 Ctw 	http://www.avianneandco.com/store/catalog/product/view/id/2461/s/14k-yellow-gold-womens-diamond-gemstone-ring/	http://www.avianneandco.com/store/media/catalog/product//r/4/r4545-1.jpg	567	Yes	New				1701			Avianne & Co	This uniquely designed womens gemstone ring is crafted in highly polished 14K Yellow Gold. The center features two large trilliant cut onyx stones which weigh a total of 2.0 carats. The center features foud small round cut diamonds which total to 0.07 carats. This elegant womens diamond gemstone ring is an ideal accessory for an every day fashion wear.			276
R6675	14K Multi Tone Womens Diamond Ring 0.39 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2463/s/14k-multi-tone-womens-diamond-ring-0-39-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r6675-1_1.jpg	667	Yes	New				2001			Avianne & Co	"This uniquely designed womens diamond ring is crafted in 14K Rose, White and Yellow Gold. The center is bezel set with very small round cut diamonds which weigh a total of 0.39 carats, Measuring to 1/2 Inches in width and weighing approximately 7.3 grams, this lovely womens diamond ring is an ideal accessory for an every day fashion wear."			276
R24112	18K Yellow Gold Womens Diamond Snake Ring 0.35 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2465/s/18k-yellow-gold-womens-diamond-snake-ring-0-35-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r24112-1_1.jpg	667	Yes	New				2001			Avianne & Co	"This exquisite womens diamond snake ring is crafted in highly polished 18K Yellow Gold. The center piece is adorned with brilliant round cut diamonds which weigh a total of 0.35 carats. Measuring to 9/16 Inches in width, the total weight of this band is 5.5 grams. This alluring womens diamond ring is an ideal accessory for an every day fashion wear."			276
R2341	10K Yellow Gold Womens Diamond Butterfly Ring 0.12 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2467/s/10k-yellow-gold-womens-diamond-butterfly-ring-0-12-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/2/r2341-1.jpg	184	Yes	New				552			Avianne & Co	"This lovely womens diamond butterfly ring is crafted in 10K Yellow Gold. The butterfly features five small round cut diamonds which are prong set in the center. Weighing approximately 2.5 grams, this lovely womens diamond ring is an ideal accessory for an every day casual wear."			276
R1245	14K White Gold Womens Diamond Wedding Band 0.85 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2483/s/14k-white-gold-womens-diamond-wedding-band-0-85-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/1/r1245-1_1.jpg	959	Yes	New				2877			Avianne & Co	"This elegant womens diamond wedding band is crafted in highly polished 14K White Gold. Small round cut diamonds are prong set half way across the band and weigh a total of 0.85 carats. Weighing approximately 4 grams, the band measures to approximately 1/8 Inches in width. This womens diamond wedding band gleams with sophistication and simplicity."			276
R7779	14K Yellow Gold Mens Diamond Wedding Band 0.83 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2484/s/14k-yellow-gold-mens-diamond-wedding-band-0-83-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7779-1.jpg	1417	Yes	New				4251			Avianne & Co	"This exquisite mens diamond wedding band features seven brilliant round cut diamonds which are channel in the center. The band is crafted in highly polished 14K Yellow Gold and weighs approximately 12.6 grams. Measuring to 1/4 Inches in width, this one of a kind mens diamond wedding band is an ideal gift for that special someone. "			276
R7778	14K White Gold Mens Diamond Wedding Band 0.59 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2485/s/14k-yellow-gold-mens-diamond-wedding-band-0-83-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r7778-1_1.jpg	1250	Yes	New				3750			Avianne & Co	"This exquisite mens diamond wedding band features five brilliant round cut diamonds which are channel in the center. The band is crafted in highly polished 14K White Gold and weighs approximately 10.9 grams. Measuring to 1/4 Inches in width, this one of a kind mens diamond wedding band is an ideal gift for that special someone. "			276
R41215	14K White Gold Womens Diamond Wedding Band 1.21 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2486/s/14k-white-gold-womens-diamond-wedding-band-1-21-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/4/r41215-1.jpg	1317	Yes	New				3951			Avianne & Co	14K White Gold Womens Diamond Wedding Band			276
R77845	14K White Gold Mens Diamond Wedding Band 0.75 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2501/s/14k-white-gold-mens-diamond-wedding-band-0-75-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/7/r77845-2_1.jpg	834	Yes	New				2502			Avianne & Co	"This elegant mens diamond wedding band is crafted in highly polished 14K White Gold. The center features 10 brilliant round cut channel set diamonds which are G in color and SI1 in clarity. Weighing approximately 6.2 grams, the band measures to 3/16 Inches in width. This exquisite mens diamond wedding band is an ideal gift for that special occasion."			276
R4451	14K Yellow Gold Mens Diamond RIng 0.30 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2503/s/14k-yellow-gold-mens-diamond-ring-0-30-ctw/	http://www.avianneandco.com/store/media/catalog/product//i/m/im-1_229.jpg	500	Yes	New				1500			Avianne & Co	This elegant mens diamond ring is crafted in 14K Yellow Gold. The center is highlighted with one round cut diamond which weighs a total of 0.30 carats. The band measures to 1/4 Inches in width and weighs approximately 5.7 grams. This mens diamond ring gleams with sophistication and simplicity.			276
R9961	14K White Gold Womens Diamond Ring 0.03 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2504/s/14k-white-gold-womens-diamond-ring-0-03-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9961-1_1.jpg	367	Yes	New				1101			Avianne & Co	"This uniquely designed womens diamond ring is crafted in highly polished 14K White Gold. The center features carved out ""LOVE"" letters and three small round cut diamonds which weigh a total of 0.03 carats. The frame measures to 7/16 Inches in width and weighs approximately 5.8 grams. This ring is an ideal gift at a very affordable value."			276
R9712	14K White Gold Womens Diamond Pearl Ring 0.05 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2505/s/14k-white-gold-womens-diamond-pearl-ring-0-05-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/9/r9712-3.jpg	167	Yes	New				501			Avianne & Co	This elegant womens diamond pearl ring is crafted in highly polished 14K White Gold. The center is set with one round cut white pearl with small round cut diamonds pave set around the center. The band measuring to 3/16 Inches in width and weighing approximately 2.2 grams this exquisite womens diamond ring is an ideal accessory at a very affordable value.			276
R6621	14K Yellow Gold Womens Emerald Ring 1.00 Ctw	http://www.avianneandco.com/store/catalog/product/view/id/2506/s/14k-yellow-gold-womens-emerald-ring-1-00-ctw/	http://www.avianneandco.com/store/media/catalog/product//r/6/r6621-5_1.jpg	167	Yes	New				501			Avianne & Co	This elegant womens emerald ring is crafted in highly polished 14K Yellow Gold. The center is prong set with man made green emerald which weighs a total of 1.0 carat and measures to 1/4 Inches in diameter. The band measures to 1/32 Inches in width and weighs approximately 2.1 grams. This womens emerald ring gleams with simplicity and sophistication.			276
