TemplateType=Jewelry	Version=2012.1030	This row for Amazon.com use only.  Do not modify or delete.																																																																		JEWELRY SPECIFIC FIELDS																			NECKLACE		RINGS				EARRINGS	ESTATE	CERTIFICATE INFO																		STONE INFO 1																					STONE INFO 2																					STONE INFO 3																					PEARL INFO																															
TemplateType=Jewelry	Version=1.4	This row for Amazon.com use only. Do not modify or delete.																																																																		JEWELRY SPECIFIC FIELDS																			NECKLACE		RINGS				EARRINGS	ESTATE	CERTIFICATE INFO																		STONE INFO 1																					STONE INFO 2																					STONE INFO 3																					PEARL INFO																															
SKU	ProductName	Manufacturer	MfrModelNumber	ProductType	childage	ItemPrice	Quantity	ItemType	Brand	MainImageURL	Currency	StandardProductID	ProductIDType	BulletPoint1	BulletPoint2	BulletPoint3	BulletPoint4	BulletPoint5	Description	TargetAudience1	TargetAudience2	TargetAudience3	Designer	CountryOfOrigin	LaunchDate	MerchantCatalogNumber	Prop65	CPSIAWarning1	CPSIAWarning2	CPSIAWarning3	CPSIAWarning4	CPSIAWarningDescription	UsedFor1	UsedFor2	UsedFor3	UsedFor4	UsedFor5	OtherItemAttribute1	OtherItemAttribute2	OtherItemAttribute3	OtherItemAttribute4	OtherItemAttribute5	SubjectContent1	SubjectContent2	SubjectContent3	SubjectContent4	SubjectContent5	SearchTerms1	SearchTerms2	SearchTerms3	SearchTerms4	SearchTerms5	ParentSKU	RelationshipType	VariationTheme	SwatchImageURL	OtherImageURL1	OtherImageURL2	OtherImageURL3	OtherImageURL4	OtherImageURL5	OtherImageURL6	OtherImageURL7	OtherImageURL8	ShippingWeight	ShippingWeightUnitOfMeasure	ProductTaxCode	DimensionUnitOfMeasure	Diameter	Height	Width	Length	TotalMetalWeight	MetalWeightUnitOfMeasure	TotalDiamondWeight	TotalDiamondWeightUnitOfMeasure	TotalGemWeight	TotalGemWeightUnitOfMeasure	Material1	Material2	Material3	Material4	MetalType	MetalStamp	SettingType	NumberOfStones	ClaspType	ChainType	RingSize	ReSizable	SizingLowerRange	SizingUpperRange	BackFinding	EstatePeriod	CertificateNumber1	CertificateNumber2	CertificateNumber3	CertificateNumber4	CertificateNumber5	CertificateNumber6	CertificateNumber7	CertificateNumber8	CertificateNumber9	CertificateType1	CertificateType2	CertificateType3	CertificateType4	CertificateType5	CertificateType6	CertificateType7	CertificateType8	CertificateType9	GemType1	StoneCut1	StoneColor1	StoneClarity1	StoneShape1	StoneCreationMethod1	StoneTreatmentMethod1	StoneDimensionUnitOfMeasure1	StoneHeight1	StoneLength1	StoneWidth1	StoneWeight1	LabCreated1	Inscription1	StoneDepthPercentage1	StoneTablePercentage1	StoneSymmetry1	StonePolish1	StoneGirdle1	StoneCulet1	StoneFluorescence1	GemType2	StoneCut2	StoneColor2	StoneClarity2	StoneShape2	StoneCreationMethod2	StoneTreatmentMethod2	StoneDimensionUnitOfMeasure2	StoneHeight2	StoneLength2	StoneWidth2	StoneWeight2	LabCreated2	Inscription2	StoneDepthPercentage2	StoneTablePercentage2	StoneSymmetry2	StonePolish2	StoneGirdle2	StoneCulet2	StoneFluorescence2	GemType3	StoneCut3	StoneColor3	StoneClarity3	StoneShape3	StoneCreationMethod3	StoneTreatmentMethod3	StoneDimensionUnitOfMeasure3	StoneHeight3	StoneLength3	StoneWidth3	StoneWeight3	LabCreated3	Inscription3	StoneDepthPercentage3	StoneTablePercentage3	StoneSymmetry3	StonePolish3	StoneGirdle3	StoneCulet3	StoneFluorescence3	PearlType	Color	StyleName	PearlMinimumColor	PearlLustre	PearlShape	PearlUniformity	PearlSurfaceMarkingsAndBlemishes	NacreThickness	PearlStringingMethod	SizePerPearl	NumberOfPearls	MSRP	SalesPrice	FulfillmentCenterID	SaleStartDate	SaleEndDate	ReleaseDate	ItemPackageQuantity	leadtime-to-ship	RestockDate	MaxAggregateShipQuantity	IsGiftMessageAvailable	IsGiftWrapAvailable	IsDiscontinuedByManufacturer	RegisteredParameter	PlatinumKeywords1	PlatinumKeywords2	PlatinumKeywords3	PlatinumKeywords4	PlatinumKeywords5	UpdateDelete
33556	 14K  White  Gold  Mens  Custom  Diamond  Rosary  Chain  14.00  Ctw 	 Avianne  &  Co 	33556	FineNecklaceBraceletAnklet	child	10450	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/l/blueros-1.jpg	USD								" Custom  made  by  Avianne  and  Co.,  this  mens  rosary  is  handcrafted  in  14k  white  gold.  The  rosary  is  fully  iced  out  with  brilliant  blue  round  cut  diamonds  which  total  to  14  carats.  The  chain  measures  to  30  inches  and  the  drop  length  measures  to  additional  6  inches.  Weighing  71  grams,  this  rosary  locks  with  slide  in  clasp  and  one  safety  latch. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/l/blueros-3_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/l/blueros-4_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/b/l/blueros-2.jpg									MM				762	71	GR	14	CARATS							White-gold	 14K    	Prong																																																																																																																										
CH26790	 14K  White  Gold  Mens  Diamond  Tennis  Chain  15.00  Ctw 	 Avianne  &  Co 	CH26790	FineNecklaceBraceletAnklet	child	28974	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch26790-2.jpg	USD								" This  glamorous  mens  diamond  chain  is  handcrafted  in  lustrous  14k  white  gold.  The  frame  measures  to  32.5  inches  in  length  and  1/4  inches  in  width.  The  chain  is  bezel  set  with  small  round  cut  diamonds  which  total  to  15.00  carats.  Weighing  86  grams,  the  chain  locks  with  slide  in  clasp  and  one  safety  latch  from  the  bottom. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch26790-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch26790-1.jpg										MM			6	826	86	GR	15	CARATS							White-gold	 14K    	 Bezel   																																																																																																																										
22169	 14K  White  Gold  Mens  Black  Diamond  Chain  179.70  Ctw 	 Avianne  &  Co 	22169	FineNecklaceBraceletAnklet	child	11986	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22169-3.jpg	USD								 This  ball  bead  mens  chain  features  a  14k  white  gold  wire  which  weighs  36  grams.  The  black  diamonds  are  placed  through  the  wire  and  total  to  179.70  carats.  The  frame  measures  to  32.5  inches  in  length  and  each  bead  measures  to  5  mm  in  diameter.  The  chain  locks  with  lobster  claw  clasp. 																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22169-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22169-3.jpg										MM			5	826	36	GR	179.7	CARATS							White-gold	 14K    	0																																																																																																																										
CH2614A	 14K  Yellow  Gold  Mens  Diamond  Cuban  Chain  9.45  Ctw 	 Avianne  &  Co 	CH2614A	FineNecklaceBraceletAnklet	child	26411	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch2614-2_1.jpg	USD								" This  elegant    mens  diamond  cuban  chain  is  handcrafted  in  lustrous  14k  yellow  gold.  Each  link  is  set  with  small  round  cut  diamonds  which  total  to  9.45  carats.  The  frame  measures  to  28  inches  in  length  and  3/8  inches  in  width.  Weighing  144.8  grams,  this  chain  securely  locks  with  a  durable  box  clasp  closure. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch2614-1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch2614-3_1.jpg										MM			9	711	144.8	GR	9.45	CARATS							Yellow-Gold	 14K    	Pave																																																																																																																										
22215	 14K  White  Gold  Diamond  by  the  Yard  Chain  9.48  Ctw 	 Avianne  &  Co 	22215	FineNecklaceBraceletAnklet	child	20313	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22215-3.jpg	USD								" This  glamorous  diamond  chain  is  handcrafted  in  14k  white  gold.  The  chain  features  brilliant  bezel  set  round  cut  diamonds  which  are  G  in  color  and  VS  in  clarity.  The  chain  measures  to  37  inches  in  length  and  7.5  mm  in  width.  Weighing  39  grams,  this  chain  locks  with  lobster  claw  clasp. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22215-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22215-3.jpg										MM			7.5	940	39	GR	9.48	CARATS							White-gold	 14K    	 Bezel   																																																																																																																										
22225	 10K  Gold  Black  Rhodium  Plated  Mens  Black  Diamond  Tennis  Chain  24.11  Ctw 	 Avianne  &  Co 	22225	FineNecklaceBraceletAnklet	child	10161	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/7/17286-3_2_1_1_1_1_1.jpg	USD								" This  elegant  mens  diamond  tennis  chain  is  handcrafted  in  10k  gold  and  plated  in  black  rhodium.  Small  black  round  cut  diamonds  are  prong  set  all  the  way  across  the  chain  and  total  to  24.11  carats.  The  chain  measures  to  33  inches  in  length  and  3.5  mm  in  width.  Weighing  64.5  grams,  this  chain  locks  with  slide  in  clasp  and  one  safety  latch. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/1/7/17286-3_3_1_1_1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/1/7/17286-1_2_1_1_1_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/1/7/17286-3_2_1_1_1_1_1.jpg									MM			3.5	838	64.5	GR	24.11	CARATS							rhodium-plated-white-gold	 10K    	Prong																																																																																																																										
22227	 10K  Black  Rhodium  Plated  Mens  Black  Diamond  Tennis  Chain  50.00  Ctw 	 Avianne  &  Co 	22227	FineNecklaceBraceletAnklet	child	16674	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch25714-1_1.jpg	USD								 This  one  of  a  kind  mens  diamond  tennis  chain  is  crafted  in  10K  gold  and  plated  in  Black  Rhodium.  The  chain  measures  to  34  inches  in  length  and  4  mm  in  width.  Small  round  cut  black  diamonds  are  prong  set  all  the  way  across  the  frame  and  total  to  50.00  carats.  This  chain  securely  locks  with  hidden  slide  in  clasp  and  one  safety  latch  from  the  bottom. 																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch25714-4_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch25714-3_1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch25714-5_1.jpg									MM			4	864	67	GR	31.7	CARATS							rhodium-plated-white-gold	 10K    	 Prong   																																																																																																																										
22135A	 14K  White  Gold  Mens  Diamond  Rosary  Chain  13.50  Ctw 	 Avianne  &  Co 	22135A	FineNecklaceBraceletAnklet	child	21875	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22135a-1.jpg	USD								" This  exquisite  mens  diamond  rosary  chain  is  handcrafted  in  14k  white  gold.  The  28  inch  diamond  chain  is  detailed  with  brilliant  round  cut  diamonds.  The  6  inch  drop  length  features  one  cross  which  measures  to  1  1/2  inches  in  length  and  1  inches  in  width.  Weighing  70  grams,  this  chain  is  a  perfect  addition  to  your  diamond  jewelry  collection. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22135-4.jpeg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22135a-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22135-6.jpeg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22135-3.jpeg								MM				711	70	GR	17.5	CARATS							White-gold	 14K    	" Prong,  Bezel   "																																																																																																																										
CH126775	 14K  White  Gold  Mens  Diamond  Chain  5.00  Ctw 	 Avianne  &  Co 	CH126775	FineNecklaceBraceletAnklet	child	13549	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch126775-2.jpg	USD								" This  mens  chain  is  handcrafted  in  14k  white  gold.  Every  other  link  is  bezel  set  with  four  small  round  cut  diamonds  which  are  G/H  in  color  and  VS/SI  in  clarity.  The  frame  measures  to  22  inches  in  length  and  1/4  inches  in  width.  Weighing  69.5  grams,  this  chain  locks  with  a  durable  lobster  claw  clasp. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch126775-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch126775-2.jpg										MM			7	559	69.5	GR	5	CARATS							White-gold	 14K    	 Bezel   																																																																																																																										
22374	 14K  White  Gold  Mens  Black  Diamond  Cuban  Chain  9.00  Ctw 	 Avianne  &  Co 	22374	FineNecklaceBraceletAnklet	child	13188	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22374-3.jpg	USD								" This  mens  diamond  cuban  chain  is  handcrafted  in  14k  white  gold.  Each  link  is  pave  set  with  small  round  cut  black  diamonds  and  they  all  total  to  9.00  carats.  The  frame  measures  to  24  inches  in  length  and  5/16  inches  in  width.  Weighing  110  grams,  this  chain  locks  with  slide  in  clasp  and  two  safety  latches. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22374-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22374-3.jpg										MM			8.4	610	110	GR	9	CARATS							White-gold	 14K    	 Pave   																																																																																																																										
22377	 10K  White  Gold  Mens  Black  Diamond  Tennis  Chain  82.50  Ctw 	 Avianne  &  Co 	22377	FineNecklaceBraceletAnklet	child	28125	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22377-1.jpg	USD								" This  mens  diamond  tennis  chain  is  handcrafted  in  10k  white  gold.  The  black  round  cut  diamonds  are  prong  set  all  the  way  around  the  chain  and  total  to  82.50  carats.  The  frame  measures  to  30  inches  in  length  and  5/16  inches  in  width.  Weighing  126  grams,  this  chain  locks  with  a  slide  in  clasp  and  two  safety  latches. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22377-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22377-1.jpg										MM			8.7	762	126	GR	82.5	CARATS							White-gold	 10K    	 Prong   																																																																																																																										
22375	 10K  White  Gold  Mens  Black  Diamond  Tennis  Chain  76.08  Ctw 	 Avianne  &  Co 	22375	FineNecklaceBraceletAnklet	child	23286	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22375-3.jpg	USD								" This  mens  diamond  tennis  chain  is  handcrafted  in  10k  white  gold.  The  black  round  cut  diamonds  are  prong  set  all  the  way  around  the  chain  and  total  to  76.08  carats.  The  frame  measures  to  33  inches  in  length  and  1/4  inches  in  width.  Weighing  92  grams,  this  chain  locks  with  a  slide  in  clasp  and  two  safety  latches. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22375-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22375-3.jpg										MM			6.7	838	92	GR	76.08	CARATS							White-gold	 10K    	 Prong   																																																																																																																										
22468	 10K  White  Gold  Mens  Black  Diamond  Tennis  Chain  13.00  Ctw 	 Avianne  &  Co 	22468	FineNecklaceBraceletAnklet	child	6875	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22468-1.jpg	USD								" This  exquisite  mens  tennis  chain  is  handcrafted  in  10k  white  gold.  The  chain  is  prong  set  with  small  round  cut  black  diamonds  which  total  to  13.00  carats.  The  frame  measures  to  31  inches  in  length  and  1/8  inches  in  width.  Weighing  51  grams,  this  chain  locks  with  a  slide  in  clasp  and  one  security  latch. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22468-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22468-2.jpg										MM			3.5	787	51	GR	13	CARATS							White-gold	 10K    	Prong																																																																																																																										
22467	 10K  Gold  Black  Rhodium  Plated  Mens  Diamond  Tennis  Chain  with  Black  Diamonds  143.00  Ctw 	 Avianne  &  Co 	22467	FineNecklaceBraceletAnklet	child	31250	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22467-2.jpg	USD								" Exclusively  designed  by  Avianne  and  Co.,  this  mens  tennis  chain  is  handcrafted  in  10k  gold  and  plated  in  black  rhodium.  The  chain  is  prong  set  with  brilliant  round  cut  black  diamonds  which  total  to  143  carats.  The  frame  measures  to  33  inches  in  length  and  6.4  mm  in  width.  Weighing  121.5  grams,  this  chain  locks  with  a  slide  in  clasp  and  one  safety  latch  from  the  bottom. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22467-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/2/2/22467-3.jpg										MM				838	121.5	GR	143	CARATS							rhodium-plated-white-gold	 10K    	Prong																																																																																																																										
CH27288	 14K  Yellow  Gold  Mens  Diamond  Cuban  Chain  7.50  Ctw 	 Avianne  &  Co 	CH27288	FineNecklaceBraceletAnklet	child	28125	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch27288-3.jpg	USD								" This  exquisite  diamond  Cuban  chain  is  handmade  in  lustrous  14k  yellow  gold.  Each  link  is  detailed  with  small  brilliant  round  cut  diamonds  which  are  G/H  in  color  and  VS/SI  in  clarity.  The  chain  measures  to  27  inches  in  length  and  10  mm  in  width.  Weighing  185  grams,  this  chain  locks  with  a  slide  in  hidden  clasp  with  two  safety  latches. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch27288-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch27288-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch27288-4.jpg									MM				686	185	GR	7.5	CARATS							Yellow-Gold	 14K    	Pave																																																																																																																										
CH126886	 14K  White  Gold  Womens  Diamond  Tennis  Chain  11.00  Ctw 	 Avianne  &  Co 	CH126886	FineNecklaceBraceletAnklet	child	10424	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch126886-2.jpg	USD								 This  elegant  womens  tennis  chain  is  handcrafted  in  14k  white  gold.  The  chain  is  prong  set  with  small  round  cut  diamonds  which  total  to  11.00  carats.  The  chain  measures  to  20  inches  in  length  and  3.7  mm  in  width. 																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch126886-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch126886-3.jpg										MM			3.7	508	31.5	GR	11	CARATS							White-gold	 14K    	Prong																																																																																																																										
C25467	 10K  Yellow  Gold  Mens  Diamond  Tennis  Chain  21.00  Ctw 	 Avianne  &  Co 	C25467	FineNecklaceBraceletAnklet	child	24000	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/2/c25467-1.jpg	USD								" This  classic  mens  diamond  tennis  chain  is  handcrafted  in  10k  yellow  gold.  Round  cut  diamonds  are  prong  set  all  the  way  across  the  chain  and  total  to  21  carats.  The  frame  measures  to  37  inches  in  length  and  4.3  mm  in  width.  Weighing  72.30  grams,  this  chain  securely  locks  with  a  durable  slide  in  hidden  clasp  and  one  safety  latch. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/2/c25467-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/2/c25467-3.jpg										MM				940	72.3	GR	21	CARATS							Yellow-Gold	 10K    	Prong																																																																																																																										
3292	 14K  Yellow  Gold  Mens  Black  Diamond  Rosary  Chain  23.00  Ctw 	 Avianne  &  Co 	3292	FineNecklaceBraceletAnklet	child	21875	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3292-6.jpg	USD								" Designed  by  Avianne  and  Co.,  this  mens  diamond  rosary  chain  is  handcrafted  in  14k  yellow  gold.  The  chain  measures  to  36  inches  in  length  and  features  18  small  14k  gold  7mm  black  rhodium  balls  which  are  micro  set  with  small  round  cut  black  diamonds.  The  drop  length  features  jesus  head  pendant  which  is  micro  set  with  small  round  cut  black  and  white  diamonds  and  an  additional  black  diamond  cross.  Weighing  approximately  90.8    grams,  this  uniquely  designed  rosary  chain  will  guarantee  any  bystanders  attention. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3292-4.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3292-2.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3292-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3292-6.jpg								MM				914	90.8	GR	23	CARATS							Yell-wGold	 14K    	Pave																																																																																																																										
3295	 14K  Yellow  Gold  Mens  Diamond  Rosary  Chain  34.00  Ctw 	 Avianne  &  Co 	3295	FineNecklaceBraceletAnklet	child	62500	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/2/3295-6.jpg	USD								" Designed  by  Avianne  and  Co.,  this  mens  diamond  rosary  chain  is  handcrafted  in  14k  yellow  gold.  The  chain  measures  to  13  inches  in  length  and  features  12  small  14k  yellow  gold  8mm  balls  which  are  micro  set  with  small  round  cut  diamonds.  The  drop  length  features  additional  1  small  8mm  ball  micro  set  with  diamonds,  Hamsa  pendant  which  is  micro  set  with  small  round  cut  blue  and  white  diamonds  and  and  18K  yellow  gold  cross  pendant  which  is  channel  set  with  diamonds  VS  in  clarity  and  F,G  in  color.  The  frame  measures  to  1  1/516  inches  in  length  and  1  1/4  inches  in  width.    Weighing  approximately  91.70  grams,  this  uniquely  designed  rosary  chain  will  guarantee  any  bystanders  attention. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3295-6.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3295-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3295-4.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/3/2/3295-3.jpg								MM				330	90.8	GR	34	CARATS							Yellow-Gold	 14K    	Pave																																																																																																																										
P2102	 14K  Rose  Gold  Mens  Diamond  Rosary  Chain  12.50  Ctw 	 Avianne  &  Co 	P2102	FineNecklaceBraceletAnklet	child	23999	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/2/p2102-4.jpg	USD								" Designed  by  Avianne  and  Co.,  this  mens  diamond  rosary  chain  is  handcrafted  in  14k  rose  gold.  The  chain  measures  to  12.6  inches  in  length  and  features  10  small  14k  rose  gold  8mm  balls  which  are  micro  set  with  small  round  cut  diamonds.  The  drop  length  features  additional  1  small  8mm  ball  which  micro  set  with  diamonds,  jesus  head  pendant  which  is  set  with  small  round  cut  white  diamonds  and  and  14K  rose  gold  cross  pendant.The  center  of  the  cross  is  highlighted  with  numerous  princess  cut  diamonds  held  by  an  invisible  setting.  Weighing  approximately  50  grams,  this  uniquely  designed  rosary  chain  will  guarantee  any  bystanders  attention. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/2/p2102-4.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/2/p2102-1.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/p/2/p2102-3.jpg									MM				320	50	GR	12.5	CARATS							Rose-Gold	 14K    	" Micro  Pave,  Invisible   "																																																																																																																										
CH25559	 14K  Yellow  Gold  Mens  Diamond  Cuban  Chain  With  Yellow  Diamonds  7.00  Ctw 	 Avianne  &  Co 	CH25559	FineNecklaceBraceletAnklet	child	23999	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch25559-1.jpg	USD								" This  exquisite  diamond  Cuban  chain  is  handmade  in  lustrous  14k  yellow  gold.  Each  link  is  detailed  with  small  brilliant  round  cut  diamonds  white/yellow  which  are  G/H  in  color  and  VS2/SI1  in  clarity.  The  chain  measures  to  35  inches  in  length  and  9.25  mm  in  width.  Weighing  203.2  grams,  this  chain  locks  with  a  slide  in  hidden  clasp  with  two  safety  latches. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch25559-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/c/h/ch25559-1.jpg										MM				889	203.2	GR	7	CARATS							Yellow-Gold	 14K    	Pave																																																																																																																										
15577	 14K  Yellow  Gold  Mens  Diamond  Chain  Necklace  6.59  Ctw 	 Avianne  &  Co 	15577	FineNecklaceBraceletAnklet	child	13549	100	chain-necklaces	 Avianne  &  Co 	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/1/5/15577-2.jpg	USD								" This  exclusive  mens  diamond  chain  is  crafted  in  astonishing  14K  Yellow  Gold.  The  frame  is  adorned  with  brilliant  round  cut  diamonds  which  are  held  by  bezel  settings.  For  secure  and  comfortable  wear,  this  mens  diamond  chain  locks  with  a  lobster  claw  clasp. "																																						http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/1/5/15577-3.jpg	http://d3p1jc4qwvxcf2.cloudfront.net/media/catalog/product/1/5/15577-2.jpg										MM			6.3	660	135.5	GR	6.59	CARATS							Yellow-Gold	 14K    	 Bezel   																																																																																																																										
